SR NO.,11 Comae Berenices b,305.0,6165.32,4.74,2007,Gas Giant,12.096,1.29 AU,326 days,0.23,11 Com,Radial Velocity,,,12h20m43.03s,+17d47m34.3s,4742.0,2.7,19.0,Gravitation_value
3203,Kepler-54 d,893.0,940.688,15.812999999999999,2014,Super Earth,17.136,0.126 AU,21 days,0.0,Kepler-549,Transit,,,18h52m05.47s,+47d15m40.1s,5360.0,0.88,0.84,31.457013459269803
3217,Kepler-55 d,1920.0,1001.07,15.780999999999999,2014,Super Earth,17.808,0.029 AU,2.2 days,0.0,Kepler-556,Transit,,,19h22m07.07s,+38d56m33.6s,5740.0,1.0,0.98,30.997376894708175
3218,Kepler-55 e,1920.0,959.7560000000001,15.780999999999999,2014,Super Earth,17.36,0.048 AU,4.6 days,0.0,Kepler-557,Transit,,,19h34m50.03s,+41d36m54.5s,6068.0,1.11,1.16,31.27174998967153
3219,Kepler-55 f,1920.0,1001.07,15.780999999999999,2014,Super Earth,17.808,0.081 AU,10.2 days,0.0,Kepler-558,Transit,,,18h58m37.89s,+42d39m09.6s,5242.0,0.85,0.81,30.997376894708175
3220,Kepler-560 b,287.0,1147.258,14.751,2016,Super Earth,19.264,0.0899 AU,18.5 days,0.17,Kepler-559,Transit,,,19h46m32.84s,+43d48m10.1s,5630.0,0.96,0.95,30.357006724389564
3242,Kepler-578 b,1853.0,1480.948,14.411,2016,Super Earth,22.4,Unknown,1.6 days,0.0,Kepler-575,Transit,,,19h07m51.33s,+37d49m46.9s,5710.0,0.97,0.95,28.982414550651168
3243,Kepler-579 b,2163.0,1480.948,14.245999999999999,2016,Super Earth,22.4,Unknown,9.7 days,0.0,Kepler-576,Transit,,,19h40m43.90s,+38d39m15.2s,5672.0,0.99,0.97,28.982414550651168
3245,Kepler-57 c,2141.0,2208.71,14.774000000000001,2012,Super Earth,17.36,Unknown,11.6 days,0.0,Kepler-578,Transit,,,19h15m01.19s,+39d33m49.2s,5334.0,0.87,0.83,71.96644451265469
3267,Kepler-598 b,2238.0,908.908,14.720999999999998,2016,Super Earth,16.799999999999997,Unknown,3.7 days,0.0,Kepler-595,Transit,,,19h38m16.89s,+50d40m22.9s,5247.0,0.87,0.83,31.622205289408626
3270,Kepler-59 b,3926.0,651.49,14.279000000000002,2012,Super Earth,12.32,Unknown,11.9 days,0.0,Kepler-598,Transit,,,19h32m29.62s,+40d56m05.2s,5307.0,0.87,0.86,42.14801534340786
3274,Kepler-601 b,1399.0,1357.0059999999999,14.001,2016,Super Earth,21.279999999999998,Unknown,5.4 days,0.0,Kepler-60,Transit,,4.62,19h15m50.70s,+42d15m54.0s,5905.0,1.04,1.26,29.42586999186345
3275,Kepler-602 b,3167.0,1595.356,14.478,2016,Super Earth,23.407999999999998,Unknown,15.3 days,0.0,Kepler-60,Transit,,3.06,19h15m50.70s,+42d15m54.0s,5905.0,1.04,1.26,28.59037051873623
3278,Kepler-603 d,3154.0,730.9399999999999,14.815999999999999,2016,Super Earth,14.783999999999999,Unknown,6.2 days,0.0,Kepler-601,Transit,,,18h48m01.11s,+42d10m35.5s,5160.0,0.85,0.79,32.838900843441074
3280,Kepler-605 b,1859.0,848.526,14.136,2016,Super Earth,16.128,Unknown,3.4 days,0.0,Kepler-603,Transit,,,19h37m07.44s,+42d17m27.5s,5808.0,1.01,1.01,32.03280101295444
3281,Kepler-605 c,1859.0,179.8748,14.136,2016,Terrestrial,9.632,Unknown,2.4 days,0.0,Kepler-603,Transit,,,19h37m07.44s,+42d17m27.5s,5808.0,1.01,1.01,19.038300062054837
3283,Kepler-607 b,1631.0,187.502,14.375,2016,Terrestrial,9.744,Unknown,0.6 days,0.0,Kepler-604,Transit,,,19h29m15.84s,+42d37m34.5s,5890.0,1.02,1.03,19.391979578872018
3286,Kepler-60 b,3445.0,1331.582,13.913,2012,Super Earth,19.151999999999997,0.07497 AU,7.1 days,0.01,Kepler-606,Transit,,,19h29m42.57s,+44d22m52.6s,6161.0,1.13,1.22,35.64761189635061
3287,Kepler-60 c,3445.0,1223.53,13.913,2012,Super Earth,21.279999999999998,0.08701 AU,8.9 days,0.03,Kepler-607,Transit,,,19h24m13.73s,+44d37m56.6s,5196.0,0.84,0.8,26.531522123811307
3291,Kepler-611 b,2955.0,1067.808,14.572000000000001,2016,Super Earth,18.479999999999997,Unknown,2.4 days,0.0,Kepler-610,Transit,,,19h32m41.12s,+45d03m56.2s,5943.0,1.1,1.13,30.70294451031988
3295,Kepler-615 b,1076.0,1169.5040000000001,14.349,2016,Super Earth,19.488,Unknown,10.4 days,0.0,Kepler-613,Transit,,,18h51m08.84s,+46d14m42.0s,5723.0,0.98,0.96,30.238341038241114
3298,Kepler-617 b,489.0,730.9399999999999,14.828,2016,Super Earth,14.783999999999999,Unknown,1.7 days,0.0,Kepler-616,Transit,,,19h39m57.39s,+46d50m18.0s,5753.0,0.98,0.97,32.838900843441074
3301,Kepler-619 c,3624.0,1112.3,14.67,2016,Super Earth,18.927999999999997,Unknown,1.2 days,0.0,Kepler-618,Transit,,,19h04m59.96s,+48d03m39.4s,5860.0,1.05,1.08,30.486198556505474
3308,Kepler-625 b,1638.0,1468.236,13.264000000000001,2016,Super Earth,22.288,Unknown,7.8 days,0.0,Kepler-62,Transit,89.9,,18h52m51.06s,+45d20m59.5s,4925.0,0.69,0.64,29.023144324726786
3309,Kepler-625 c,1638.0,368.64799999999997,13.264000000000001,2016,Super Earth,11.76,Unknown,4.2 days,0.0,Kepler-620,Transit,,,19h24m38.25s,+51d20m05.5s,6155.0,1.15,1.22,26.17508073049379
3313,Kepler-629 b,1249.0,788.144,13.357999999999999,2016,Super Earth,15.455999999999998,Unknown,7.2 days,0.0,Kepler-624,Transit,,,19h40m46.41s,+39d32m22.8s,6117.0,1.1,1.18,32.39680238382445
3322,Kepler-633 b,2068.0,1045.5620000000001,13.716,2016,Super Earth,18.255999999999997,Unknown,8.5 days,0.0,Kepler-631,Transit,,,19h47m32.58s,+40d13m41.6s,6185.0,1.24,1.33,30.805575593888054
3323,Kepler-634 b,2469.0,1344.294,13.492,2016,Super Earth,21.168,Unknown,5.2 days,0.0,Kepler-632,Transit,,,19h49m00.63s,+40d17m19.0s,5322.0,0.91,0.84,29.45950178000977
3327,Kepler-638 b,1390.0,1274.378,13.519,2016,Super Earth,20.496,Unknown,6.1 days,0.0,Kepler-636,Transit,,,19h34m22.05s,+41d05m42.6s,5203.0,0.85,0.8,29.788650696042065
3331,Kepler-641 b,2195.0,1296.624,13.763,2016,Super Earth,20.72,Unknown,9.5 days,0.0,Kepler-640,Transit,,,19h44m07.73s,+42d07m54.0s,5653.0,1.01,0.94,29.656872154834176
3336,Kepler-646 b,1673.0,1468.236,13.765,2016,Super Earth,22.288,Unknown,15.9 days,0.0,Kepler-645,Transit,,,19h21m17.46s,+44d02m08.9s,6170.0,1.13,1.21,29.023144324726786
3337,Kepler-647 b,2574.0,543.438,13.935,2016,Super Earth,13.104,Unknown,16.2 days,0.0,Kepler-646,Transit,,,19h21m53.12s,+44d23m13.5s,5634.0,0.93,0.91,31.076566211091762
3344,Kepler-653 b,1934.0,1417.3880000000001,13.345999999999998,2016,Super Earth,21.84,Unknown,14.7 days,0.0,Kepler-65,Transit,,,19h14m45.29s,+41d09m04.2s,6211.0,1.25,1.41,29.179260063467215
3345,Kepler-653 c,1934.0,126.80220000000001,13.345999999999998,2016,Terrestrial,8.735999999999999,Unknown,0.9 days,0.0,Kepler-65,Radial Velocity,127.0,,19h14m45.29s,+41d09m04.2s,6211.0,1.25,1.41,16.315197260823183
3346,Kepler-654 b,2156.0,1569.9320000000002,13.661,2016,Super Earth,23.183999999999997,Unknown,13.7 days,0.0,Kepler-650,Transit,,,19h16m00.21s,+45d09m15.4s,5849.0,1.08,1.35,28.681040103242445
3350,Kepler-658 b,1112.0,1045.5620000000001,15.491,2016,Super Earth,18.255999999999997,Unknown,1.3 days,0.0,Kepler-653,Transit,,,18h48m51.10s,+46d43m04.1s,5665.0,1.02,1.19,30.805575593888054
3352,Kepler-65 b,999.0,762.72,10.966,2012,Super Earth,15.903999999999998,0.035 AU,2.2 days,0.03,Kepler-655,Transit,,,19h49m02.18s,+46d50m35.5s,6170.0,1.15,1.24,29.610326192842223
3354,Kepler-65 d,999.0,1315.692,10.966,2012,Super Earth,17.023999999999997,0.084 AU,8.1 days,0.01,Kepler-657,Transit,,,19h24m47.35s,+47d18m28.1s,5808.0,1.01,1.01,44.578125646338805
3371,Kepler-674 b,985.0,1112.3,15.127,2016,Super Earth,18.927999999999997,Unknown,2.2 days,0.0,Kepler-672,Transit,,,19h26m53.28s,+49d28m51.2s,5627.0,0.95,0.92,30.486198556505474
3381,Kepler-683 b,3184.0,1442.8120000000001,15.001,2016,Super Earth,22.064,Unknown,2.5 days,0.0,Kepler-68,Radial Velocity,,,19h24m07.75s,+49d02m25.0s,5793.0,1.08,1.24,29.102616690933115
3389,Kepler-68 c,472.0,648.312,9.99,2013,Super Earth,11.2,0.09059 AU,9.6 days,0.0,Kepler-687,Transit,,,19h17m15.71s,+39d09m11.8s,4841.0,0.77,0.73,50.75032247495998
3392,Kepler-691 b,780.0,1595.356,15.838,2016,Super Earth,23.407999999999998,Unknown,8.1 days,0.0,Kepler-69,Transit,89.62,,19h33m02.63s,+44d52m08.0s,5638.0,0.81,0.93,28.59037051873623
3402,Kepler-69 c,2435.0,1134.546,14.0,2013,Super Earth,19.151999999999997,0.64 AU,242.5 days,0.14,Kepler-698,Transit,,,19h14m02.40s,+41d18m06.4s,5612.0,0.94,0.91,30.372786269682976
3411,Kepler-707 b,2042.0,740.474,14.997,2016,Super Earth,14.895999999999999,Unknown,2.2 days,0.0,Kepler-706,Transit,,,19h27m02.50s,+41d56m38.7s,5394.0,0.87,0.84,32.768855843350295
3414,Kepler-710 b,2998.0,1331.582,15.011,2016,Super Earth,21.055999999999997,Unknown,4.3 days,0.0,Kepler-709,Transit,,,19h28m25.25s,+42d22m49.1s,5071.0,0.8,0.77,29.49218592862121
3422,Kepler-716 c,2202.0,800.856,15.155999999999999,2020,Super Earth,15.6016,Unknown,4 days,0.0,Kepler-716,Transit,,,19h21m34.37s,+43d21m50.0s,5099.0,0.83,0.78,32.30776733735821
3438,Kepler-730 c,6590.0,982.002,15.610999999999999,2018,Super Earth,17.572799999999997,0.03997 AU,2.9 days,0.0,Kepler-730,Transit,86.96,,19h02m13.15s,+45d34m43.9s,5620.0,1.05,1.41,31.226350561297615
3441,Kepler-732 c,489.0,683.27,15.052,2016,Super Earth,14.223999999999998,Unknown,0.9 days,0.0,Kepler-732,Transit,,,18h54m55.69s,+45d57m31.6s,3631.0,0.49,0.46,33.16191919595686
3446,Kepler-737 b,636.0,1430.1000000000001,15.145999999999999,2016,Super Earth,21.951999999999998,Unknown,28.6 days,0.0,Kepler-736,Transit,,,19h01m33.92s,+46d10m51.4s,5217.0,0.86,0.81,29.141305902121044
3452,Kepler-743 b,842.0,610.176,12.540999999999999,2016,Super Earth,13.552,Unknown,3.2 days,0.0,Kepler-741,Transit,,,19h17m43.61s,+46d37m03.1s,6129.0,1.16,1.24,32.6241441077779
3453,Kepler-744 b,1585.0,1036.028,13.584000000000001,2016,Super Earth,18.144,Unknown,12.1 days,0.0,Kepler-742,Transit,,,18h55m27.84s,+46d47m22.5s,4642.0,0.76,0.71,30.90268462266064
3455,Kepler-746 b,1468.0,448.098,13.610999999999999,2016,Super Earth,12.432,Unknown,3.5 days,0.0,Kepler-744,Transit,,,19h45m59.07s,+47d10m58.3s,5594.0,0.94,0.93,28.46962808981222
3461,Kepler-750 c,3852.0,1036.028,14.467,2016,Super Earth,18.144,Unknown,4.1 days,0.0,Kepler-75,Transit,89.12,11.0,19h24m33.02s,+36d34m38.6s,5200.0,0.91,0.89,30.90268462266064
3464,Kepler-753 b,907.0,1369.7179999999998,14.475,2016,Super Earth,21.392,Unknown,5.7 days,0.0,Kepler-751,Transit,,,19h39m22.52s,+44d04m39.7s,5387.0,0.87,0.84,29.391325630569646
3465,Kepler-754 b,3888.0,1493.66,15.126,2016,Super Earth,22.511999999999997,Unknown,14.6 days,0.0,Kepler-752,Transit,,,19h29m04.35s,+37d57m20.4s,5373.0,0.87,0.83,28.941056549307895
3466,Kepler-755 b,1200.0,1191.75,14.024000000000001,2016,Super Earth,19.712,Unknown,1.3 days,0.0,Kepler-753,Transit,,,19h27m36.79s,+37d54m08.2s,4346.0,0.68,0.65,30.117198463753713
3467,Kepler-755 c,1200.0,676.914,14.024000000000001,2016,Super Earth,14.111999999999998,Unknown,2.9 days,0.0,Kepler-754,Transit,,,19h33m00.99s,+37d50m46.3s,5935.0,1.06,1.08,33.37698871884086
3468,Kepler-756 b,2779.0,463.988,15.390999999999998,2016,Super Earth,12.544,Unknown,1.2 days,0.0,Kepler-755,Transit,,,19h47m26.64s,+41d05m50.4s,5043.0,0.82,0.77,28.95512533663527
3469,Kepler-757 b,3314.0,769.076,14.764000000000001,2016,Super Earth,15.232,Unknown,1 days,0.0,Kepler-755,Transit,,,19h47m26.64s,+41d05m50.4s,5043.0,0.82,0.77,32.54963987693236
3471,Kepler-758 c,4413.0,1112.3,14.327,2016,Super Earth,18.927999999999997,Unknown,4.8 days,0.0,Kepler-757,Transit,,,19h46m43.31s,+41d23m11.5s,6014.0,1.08,1.13,30.486198556505474
3473,Kepler-758 e,4413.0,940.688,14.327,2016,Super Earth,17.136,Unknown,8.2 days,0.0,Kepler-758,Transit,,,19h32m20.31s,+41d08m07.6s,6228.0,1.16,1.42,31.457013459269803
3477,Kepler-760 c,2551.0,886.662,15.073,2016,Super Earth,16.576,Unknown,2.5 days,0.0,Kepler-76,Orbital Brightness Modulation,77.55,1.1,19h36m46.11s,+39d37m08.4s,6409.0,1.2,1.32,31.6876046691128
3478,Kepler-761 b,2828.0,1519.084,14.709000000000001,2016,Super Earth,22.735999999999997,Unknown,10.1 days,0.0,Kepler-760,Transit,,,19h10m22.37s,+44d10m45.9s,5322.0,0.89,0.85,28.856553493015376
3480,Kepler-763 b,2942.0,629.244,15.682,2016,Super Earth,13.664,Unknown,1.2 days,0.0,Kepler-761,Transit,,,19h22m00.86s,+44d08m36.9s,5706.0,0.95,0.93,33.09437377827117
3481,Kepler-764 b,3304.0,1058.2740000000001,15.3,2016,Super Earth,18.368,Unknown,7.3 days,0.0,Kepler-762,Transit,,,19h25m06.15s,+47d19m46.2s,5944.0,1.06,1.08,30.801025489907534
3485,Kepler-768 b,2593.0,1226.708,15.722999999999999,2016,Super Earth,20.048,Unknown,11.4 days,0.0,Kepler-766,Transit,,,19h32m44.29s,+37d58m11.5s,5992.0,1.1,1.15,29.97021658422719
3487,Kepler-769 c,4443.0,1226.708,14.76,2016,Super Earth,20.048,Unknown,16 days,0.0,Kepler-768,Transit,,,19h36m27.76s,+38d23m36.5s,5108.0,0.82,0.78,29.97021658422719
3490,Kepler-770 c,2482.0,594.2860000000001,14.597000000000001,2016,Super Earth,13.44,Unknown,1.5 days,0.0,Kepler-77,Transit,88.0,0.603,19h18m25.91s,+44d20m43.5s,5520.0,0.95,0.99,32.306339538458325
3491,Kepler-770 d,2482.0,807.212,14.597000000000001,2016,Super Earth,15.679999999999998,Unknown,4.2 days,0.0,Kepler-770,Transit,,,19h05m57.70s,+38d22m29.7s,5598.0,0.94,0.92,32.23935051180432
3492,Kepler-771 b,3262.0,1261.6660000000002,14.745999999999999,2016,Super Earth,20.384,Unknown,8.7 days,0.0,Kepler-770,Transit,,,19h05m57.70s,+38d22m29.7s,5598.0,0.94,0.92,29.816479879761246
3493,Kepler-772 b,2248.0,1261.6660000000002,13.956,2016,Super Earth,20.384,Unknown,13 days,0.0,Kepler-770,Transit,,,19h05m57.70s,+38d22m29.7s,5598.0,0.94,0.92,29.816479879761246
3494,Kepler-773 b,1722.0,835.814,13.28,2016,Super Earth,16.016,Unknown,3.7 days,0.0,Kepler-771,Transit,,,19h09m46.58s,+38d05m18.4s,5906.0,1.03,1.05,31.995751292585574
3496,Kepler-775 b,1305.0,575.2180000000001,13.467,2016,Super Earth,13.328,Unknown,1 days,0.0,Kepler-773,Transit,,,19h23m32.32s,+38d03m27.2s,5850.0,1.04,1.01,31.797523050631174
3497,Kepler-776 b,2371.0,692.8040000000001,15.42,2016,Super Earth,14.335999999999999,Unknown,4.9 days,0.0,Kepler-774,Transit,,,19h24m07.66s,+38d12m43.0s,6403.0,1.57,2.42,33.10131087820399
3498,Kepler-777 b,1249.0,877.1279999999999,15.94,2016,Super Earth,16.464,Unknown,5.7 days,0.0,Kepler-775,Transit,,,19h25m43.99s,+41d42m12.4s,5468.0,0.92,0.84,31.77481650957199
3499,Kepler-778 b,2933.0,1099.588,15.751,2016,Super Earth,18.816,Unknown,3.8 days,0.0,Kepler-776,Transit,,,19h09m05.43s,+41d38m08.0s,5071.0,0.83,0.78,30.497635818800003
3500,Kepler-779 b,731.0,229.1338,15.634,2016,Terrestrial,10.304,Unknown,7.1 days,0.0,Kepler-777,Transit,,,18h50m53.77s,+44d20m47.3s,4043.0,0.58,0.56,21.191819623854517
3502,Kepler-780 b,1696.0,203.39200000000002,13.339,2016,Terrestrial,9.968,Unknown,0.7 days,0.0,Kepler-779,Transit,,,19h02m30.85s,+44d18m39.2s,3804.0,0.46,0.44,20.100580477295644
3505,Kepler-783 b,1775.0,126.80220000000001,13.937999999999999,2016,Terrestrial,8.735999999999999,Unknown,4.3 days,0.0,Kepler-781,Transit,,,19h10m36.87s,+47d24m53.3s,5162.0,0.81,0.78,16.315197260823183
3507,Kepler-784 b,1970.0,991.5360000000001,13.263,2016,Super Earth,17.695999999999998,Unknown,31.6 days,0.0,Kepler-783,Transit,,,19h24m15.10s,+47d29m05.3s,5521.0,0.93,0.89,31.092028623546376
3510,Kepler-787 b,1527.0,692.8040000000001,15.860999999999999,2016,Super Earth,14.335999999999999,Unknown,0.9 days,0.0,Kepler-785,Transit,,,19h28m16.39s,+38d50m32.1s,4739.0,0.77,0.71,33.10131087820399
3513,Kepler-78 b,407.0,1010.06374,11.529000000000002,2013,Super Earth,12.5552,Unknown,0.4 days,0.0,Kepler-788,Transit,,,19h20m00.10s,+38d32m23.6s,6159.0,1.16,1.23,62.92051975369779
3516,Kepler-792 b,3931.0,1430.1000000000001,14.975999999999999,2016,Super Earth,21.951999999999998,Unknown,11.3 days,0.0,Kepler-79,Transit,89.48,0.62,20h02m04.11s,+44d22m53.7s,6174.0,1.17,1.3,29.141305902121044
3517,Kepler-793 b,2590.0,778.6100000000001,14.600999999999999,2016,Super Earth,15.344,Unknown,4.2 days,0.0,Kepler-79,Transit,89.93,0.09,20h02m04.11s,+44d22m53.7s,6174.0,1.17,1.3,32.473835680145285
3519,Kepler-795 b,1494.0,1099.588,13.311,2016,Super Earth,18.816,Unknown,29.6 days,0.0,Kepler-790,Transit,,,19h07m40.11s,+38d52m20.0s,5208.0,0.84,0.8,30.497635818800003
3520,Kepler-796 b,1230.0,711.8720000000001,12.987,2016,Super Earth,14.559999999999999,Unknown,6.4 days,0.0,Kepler-791,Transit,,,19h34m23.00s,+39d01m46.1s,6383.0,1.3,1.47,32.97387235871633
3530,Kepler-801 b,1367.0,1480.948,15.276,2016,Super Earth,22.4,Unknown,11.4 days,0.0,Kepler-80,Transit,89.34,1.38,19h44m27.02s,+39d58m43.6s,4540.0,0.73,0.68,28.982414550651168
3533,Kepler-804 b,2114.0,1404.676,13.735999999999999,2016,Super Earth,21.727999999999998,Unknown,14.4 days,0.0,Kepler-80,Transit,88.79,3.75,19h44m27.02s,+39d58m43.6s,4540.0,0.73,0.68,29.21645021497501
3534,Kepler-804 c,2114.0,492.59000000000003,13.735999999999999,2016,Super Earth,12.767999999999999,Unknown,9.7 days,0.0,Kepler-80,Transit,86.5,,19h44m27.02s,+39d58m43.6s,4540.0,0.73,0.68,29.67089415000542
3536,Kepler-806 b,848.0,492.59000000000003,11.591,2016,Super Earth,12.767999999999999,Unknown,8.1 days,0.0,Kepler-800,Transit,,,19h06m17.96s,+44d47m42.7s,5315.0,0.85,0.82,29.67089415000542
3538,Kepler-808 b,1047.0,867.594,14.354000000000001,2016,Super Earth,16.352,Unknown,0.6 days,0.0,Kepler-802,Transit,,,19h04m03.81s,+45d00m28.0s,5507.0,0.93,0.9,31.861452769677005
3542,Kepler-80 d,1165.0,2145.15,14.755999999999998,2014,Super Earth,17.136,0.0372 AU,3.1 days,0.0,Kepler-805,Transit,,,19h32m55.19s,+45d03m11.9s,6112.0,1.19,1.65,71.73474353042944
3543,Kepler-80 e,1165.0,1312.5140000000001,14.755999999999998,2014,Super Earth,17.919999999999998,0.0491 AU,4.6 days,0.0,Kepler-806,Transit,,,19h44m01.69s,+44d51m12.4s,5770.0,0.99,1.16,40.134580235444396
3544,Kepler-80 f,1165.0,610.176,14.755999999999998,2016,Super Earth,13.552,0.0175 AU,1 days,0.0,Kepler-807,Transit,,,19h16m04.84s,+48d07m11.3s,5965.0,1.04,1.06,32.6241441077779
3545,Kepler-80 g,1165.0,479.87800000000004,14.755999999999998,2017,Super Earth,12.655999999999999,Unknown,14.6 days,0.0,Kepler-808,Transit,,,19h26m22.58s,+48d26m44.2s,4653.0,0.76,0.71,29.419053704356596
3546,Kepler-810 b,5069.0,1391.964,15.761,2016,Super Earth,21.616,Unknown,4.6 days,0.0,Kepler-809,Transit,,,19h16m20.07s,+48d01m05.3s,5734.0,0.99,0.98,29.25284642992452
3558,Kepler-81 d,1148.0,610.176,15.004000000000001,2014,Super Earth,13.552,0.128 AU,20.8 days,0.0,Kepler-818,Transit,,,19h44m56.43s,+39d22m13.2s,5638.0,0.94,0.92,32.6241441077779
3560,Kepler-821 b,2019.0,721.4060000000001,14.818,2016,Super Earth,14.671999999999999,Unknown,1.9 days,0.0,Kepler-82,Transit,89.052,0.98,19h31m29.61s,+42d57m58.1s,,0.91,0.9,32.90727379402202
3561,Kepler-822 b,3118.0,1201.2839999999999,14.597000000000001,2016,Super Earth,19.823999999999998,Unknown,3.2 days,0.0,Kepler-82,Transit,90.15,0.494,19h31m29.61s,+42d57m58.1s,,0.91,0.9,30.01607527626611
3562,Kepler-823 b,2923.0,982.002,14.762,2016,Super Earth,17.584,Unknown,4.2 days,0.0,Kepler-82,Transit,,,19h31m29.61s,+42d57m58.1s,,0.91,0.9,31.186584439178286
3563,Kepler-824 b,4410.0,1322.048,14.883,2016,Super Earth,20.944,Unknown,4.5 days,0.0,Kepler-82,Transit,,,19h31m29.61s,+42d57m58.1s,,0.91,0.9,29.595028074702793
3564,Kepler-825 b,2675.0,940.688,14.145,2016,Super Earth,17.136,Unknown,3.8 days,0.0,Kepler-82,Transit Timing Variations,86.3,,19h31m29.61s,+42d57m58.1s,,0.91,0.9,31.457013459269803
3565,Kepler-825 c,2675.0,1283.912,14.145,2016,Super Earth,20.608,Unknown,8.2 days,0.0,Kepler-820,Transit,,,19h24m04.83s,+39d13m14.4s,6260.0,1.23,1.36,29.686182829532676
3566,Kepler-826 b,2117.0,667.38,13.412,2016,Super Earth,14.0,Unknown,4.5 days,0.0,Kepler-821,Transit,,,19h02m28.18s,+39d22m46.3s,5191.0,0.84,0.8,33.43550657173834
3568,Kepler-828 b,2039.0,918.4420000000001,15.044,2016,Super Earth,16.912,Unknown,0.6 days,0.0,Kepler-823,Transit,,,18h58m19.82s,+39d13m12.7s,5643.0,0.98,0.96,31.53207761627121
3572,Kepler-82 d,3027.0,1201.2839999999999,15.138,2014,Super Earth,19.823999999999998,0.034 AU,2.4 days,0.0,Kepler-826,Transit,,,18h59m26.43s,+39d14m26.0s,6079.0,1.05,1.15,30.01607527626611
3575,Kepler-830 b,3660.0,1121.834,14.789000000000001,2016,Super Earth,19.04,Unknown,11.3 days,0.0,Kepler-829,Transit,,,18h49m19.87s,+42d27m49.8s,5698.0,0.98,0.97,30.386837359489913
3576,Kepler-831 b,1882.0,683.27,13.630999999999998,2016,Super Earth,14.223999999999998,Unknown,5.6 days,0.0,Kepler-83,Transit,,,18h48m55.81s,+43d39m56.3s,4648.0,,0.59,33.16191919595686
3577,Kepler-832 b,4391.0,1557.2200000000003,15.859000000000002,2016,Super Earth,23.072,Unknown,7.1 days,0.0,Kepler-83,Transit,,,18h48m55.81s,+43d39m56.3s,4648.0,,0.59,28.725677343795212
3578,Kepler-833 b,1373.0,1506.372,15.469000000000001,2016,Super Earth,22.624,Unknown,18.8 days,0.0,Kepler-83,Transit,,,18h48m55.81s,+43d39m56.3s,4648.0,,0.59,28.89909492380965
3579,Kepler-834 b,2022.0,1506.372,15.927999999999999,2016,Super Earth,22.624,Unknown,13.3 days,0.0,Kepler-830,Transit,,,19h40m13.03s,+42d45m24.6s,6037.0,1.07,1.11,28.89909492380965
3590,Kepler-842 b,1801.0,1013.782,15.13,2016,Super Earth,17.919999999999998,Unknown,1.2 days,0.0,Kepler-84,Transit,,,19h53m00.49s,+40d29m45.9s,6031.0,,1.17,30.9998331600648
3592,Kepler-844 b,1285.0,1099.588,15.796,2016,Super Earth,18.816,Unknown,2.6 days,0.0,Kepler-84,Transit,,,19h53m00.49s,+40d29m45.9s,6031.0,,1.17,30.497635818800003
3593,Kepler-845 b,1536.0,1531.796,14.639000000000001,2016,Super Earth,22.848,Unknown,0.9 days,0.0,Kepler-84,Transit,,,19h53m00.49s,+40d29m45.9s,6031.0,,1.17,28.813455318055826
3595,Kepler-847 b,1726.0,559.328,14.78,2016,Super Earth,13.216,Unknown,2.3 days,0.0,Kepler-841,Transit,,,18h57m00.31s,+48d48m34.6s,5324.0,0.85,0.81,31.445412194183536
3596,Kepler-848 b,2600.0,1121.834,14.011,2016,Super Earth,19.04,Unknown,6.9 days,0.0,Kepler-842,Transit,,,19h29m18.86s,+49d39m12.7s,4848.0,0.78,0.73,30.386837359489913
3600,Kepler-84 d,4708.0,788.144,14.79,2014,Super Earth,15.455999999999998,0.052 AU,4.2 days,0.0,Kepler-846,Transit,,,19h08m13.68s,+49d02m45.7s,5579.0,0.94,0.91,32.39680238382445
3603,Kepler-850 b,5007.0,1213.996,15.427,2016,Super Earth,19.936,Unknown,7.2 days,0.0,Kepler-849,Transit,,,19h23m24.43s,+48d31m16.8s,6059.0,1.23,1.64,29.993834930964592
3604,Kepler-851 b,2835.0,1099.588,15.107999999999999,2016,Super Earth,18.816,Unknown,8.5 days,0.0,Kepler-85,Transit,,,19h23m53.62s,+45d17m25.1s,5436.0,,0.89,30.497635818800003
3606,Kepler-853 b,1990.0,1112.3,12.248,2016,Super Earth,18.927999999999997,Unknown,7.2 days,0.0,Kepler-85,Transit,,,19h23m53.62s,+45d17m25.1s,5436.0,,0.89,30.486198556505474
3613,Kepler-85 b,2551.0,1442.8120000000001,14.765999999999998,2012,Super Earth,22.064,Unknown,8.3 days,0.0,Kepler-855,Transit,,,19h40m22.80s,+43d32m15.3s,5835.0,1.03,1.03,29.102616690933115
3615,Kepler-85 d,2551.0,594.2860000000001,14.765999999999998,2014,Super Earth,13.44,0.13 AU,17.9 days,0.0,Kepler-857,Transit,,,19h38m31.77s,+43d24m01.7s,5773.0,0.99,0.99,32.306339538458325
3616,Kepler-85 e,2551.0,190.68,14.765999999999998,2014,Super Earth,14.223999999999998,0.163 AU,25.2 days,0.0,Kepler-858,Transit,,,19h15m23.67s,+51d12m32.6s,5653.0,0.96,0.91,9.25448907794145
3623,Kepler-866 b,2251.0,1045.5620000000001,15.797,2016,Super Earth,18.255999999999997,Unknown,2.6 days,0.0,Kepler-865,Transit,,,19h50m53.83s,+43d31m38.8s,5570.0,0.93,0.92,30.805575593888054
3625,Kepler-868 b,4139.0,1544.5080000000003,15.618,2016,Super Earth,22.959999999999997,Unknown,5 days,0.0,Kepler-867,Transit,,,19h09m08.48s,+51d14m59.9s,5541.0,0.92,0.91,28.76982272787039
